DATE,lat,lon
9/26/1951,38.339,127.90151
9/26/1951,38.42453,126.90362
9/26/1951,38.44646,127.83113
9/26/1951,38.33129,128.05036
9/26/1951,38.34002,128.01592
9/26/1951,39.69509,125.08767
9/26/1951,38.31259,127.97054
9/26/1951,39.61247,125.60933
9/27/1951,38.50051,125.77507
9/27/1951,38.50051,125.77507
9/27/1951,39.61247,125.60933
9/27/1951,39.61247,125.60933
9/27/1951,38.4623,125.86528
9/27/1951,38.72496,125.40419
9/27/1951,38.43723,125.7841
9/27/1951,39.59447,125.60865
9/27/1951,40.05278,127.30004
9/27/1951,38.4623,125.86528
9/27/1951,39.42413,125.95075
9/27/1951,38.43723,125.7841
9/27/1951,38.42904,126.25058
9/27/1951,39.21233,126.63717
9/27/1951,38.30358,127.97067
9/27/1951,38.25843,127.95987
9/27/1951,38.26744,127.95975
9/27/1951,38.30348,127.95923
9/27/1951,38.28566,127.98235
9/27/1951,38.27635,127.94819
9/27/1951,38.72496,125.40419
9/27/1951,38.63001,127.35714
9/27/1951,38.30368,127.9821
9/27/1951,38.25843,127.95987
9/27/1951,38.32246,128.07336
9/27/1951,39.59447,125.60865
9/27/1951,40.05278,127.30004
9/27/1951,38.48943,126.53488
9/27/1951,39.42413,125.95075
9/28/1951,38.98767,125.74783
9/28/1951,38.72927,125.62288
9/28/1951,38.17214,126.89946
9/28/1951,38.06154,126.76585
9/28/1951,38.25938,128.07416
9/28/1951,39.59447,125.60865
9/28/1951,39.41542,125.93877
9/28/1951,38.06154,126.76585
9/28/1951,38.17214,126.89946
9/28/1951,38.25938,128.07416
9/28/1951,39.59447,125.60865
9/28/1951,38.42904,126.25058
9/28/1951,39.41542,125.93877
9/28/1951,38.72927,125.62288
9/29/1951,38.78688,125.85521
9/29/1951,39.41542,125.93877
9/29/1951,38.16354,126.92253
9/29/1951,38.17214,126.89946
9/29/1951,38.29161,127.03322
9/29/1951,38.39821,127.54562
9/29/1951,38.78688,125.85521
9/29/1951,38.27741,128.07393
9/29/1951,39.41542,125.93877
9/30/1951,39.2987,125.53966
9/30/1951,39.2987,125.53966
9/30/1951,38.4623,125.86528
9/30/1951,38.72927,125.62288
9/30/1951,38.4623,125.86528
9/30/1951,38.72927,125.62288
9/30/1951,38.3244,126.40323
10/1/1951,38.69909,125.75974
10/1/1951,38.69909,125.75974
10/1/1951,39.25658,126.19534
10/1/1951,39.25658,126.19534
10/1/1951,39.69897,125.76419
10/1/1951,39.63973,125.5987
10/1/1951,38.72496,125.40419
10/1/1951,39.69897,125.76419
10/1/1951,38.49843,126.53457
10/1/1951,38.49843,126.53457
10/1/1951,39.63973,125.5987
10/1/1951,38.72496,125.40419
10/2/1951,39.90272,127.52601
10/2/1951,39.34008,127.23622
10/2/1951,39.90272,127.52601
10/2/1951,39.34008,127.23622
10/2/1951,39.43283,125.96273
10/2/1951,39.43283,125.96273
10/2/1951,38.42904,126.25058
10/2/1951,38.73827,125.62321
10/2/1951,39.49597,125.58171
10/2/1951,39.21233,126.63717
10/2/1951,38.42904,126.25058
10/2/1951,38.38526,128.03821
10/2/1951,38.43723,125.7841
10/2/1951,39.21233,126.63717
10/2/1951,38.73827,125.62321
10/2/1951,38.43723,125.7841
10/2/1951,38.43723,125.7841
10/2/1951,39.21233,126.63717
10/2/1951,38.43723,125.7841
10/2/1951,38.42904,126.25058
10/2/1951,38.43723,125.7841
10/2/1951,37.20715,125.14109
10/2/1951,38.73827,125.62321
10/2/1951,38.38536,128.04966
10/2/1951,38.32415,126.3918
10/2/1951,38.43723,125.7841
10/2/1951,38.09596,126.26311
10/2/1951,38.49568,127.41753
10/2/1951,39.21233,126.63717
10/2/1951,38.73827,125.62321
10/2/1951,39.49597,125.58171
10/3/1951,39.90287,127.53771
10/3/1951,38.7574,128.44756
10/3/1951,39.90287,127.53771
10/3/1951,38.7574,128.44756
10/3/1951,39.61247,125.60933
10/3/1951,39.61247,125.60933
10/3/1951,39.59447,125.60865
10/3/1951,39.69585,125.89233
10/3/1951,39.59447,125.60865
10/3/1951,39.69585,125.89233
10/3/1951,36.36997,128.82164
10/4/1951,38.43723,125.7841
10/4/1951,38.72927,125.62288
10/4/1951,38.43723,125.7841
10/4/1951,38.42904,126.25058
10/4/1951,38.72927,125.62288
10/4/1951,38.72927,125.62288
10/4/1951,38.66281,125.76984
10/4/1951,39.82281,127.6212
10/4/1951,39.92073,127.52563
10/4/1951,38.66281,125.76984
10/4/1951,39.82281,127.6212
10/4/1951,38.4061,126.88125
10/4/1951,38.72927,125.62288
10/4/1951,38.72927,125.62288
10/4/1951,39.63973,125.5987
10/4/1951,36.36997,128.82164
10/4/1951,39.92073,127.52563
10/4/1951,38.20957,126.97833
10/4/1951,38.20957,126.97833
10/4/1951,38.35741,127.2031
10/4/1951,38.35741,127.2031
10/4/1951,38.45073,126.03207
10/4/1951,38.19945,128.65737
10/4/1951,38.19945,128.65737
10/5/1951,38.72496,125.40419
10/5/1951,38.98767,125.74783
10/5/1951,39.33897,126.25006
10/5/1951,39.49597,125.58171
10/5/1951,38.46997,126.92523
10/5/1951,38.78363,127.38816
10/5/1951,39.91173,127.52582
10/5/1951,39.84745,127.43369
10/5/1951,39.33897,126.25006
10/5/1951,39.49597,125.58171
10/6/1951,38.85156,125.78867
10/6/1951,38.85156,125.78867
10/6/1951,39.43283,125.96273
10/6/1951,39.43283,125.96273
10/6/1951,39.59447,125.60865
10/6/1951,39.41542,125.93877
10/6/1951,39.42383,125.96235
10/6/1951,38.48716,126.87888
10/6/1951,39.59447,125.60865
10/6/1951,39.41542,125.93877
10/6/1951,38.48716,126.87888
10/6/1951,39.42383,125.96235
10/6/1951,38.07225,126.85672
10/6/1951,38.07225,126.85672
10/6/1951,38.48695,126.86742
10/6/1951,38.48695,126.86742
10/7/1951,38.66254,125.78132
10/7/1951,38.66254,125.78132
10/7/1951,38.73827,125.62321
10/7/1951,39.01217,125.85271
10/7/1951,38.73827,125.62321
10/7/1951,39.01217,125.85271
10/7/1951,39.03185,125.78419
10/7/1951,39.03185,125.78419
10/7/1951,39.48671,125.59299
10/7/1951,39.68371,125.21558
10/7/1951,38.322,128.01617
10/7/1951,39.48671,125.59299
10/7/1951,39.68371,125.21558
10/7/1951,38.42266,127.3504
10/7/1951,38.13692,126.9461
10/7/1951,38.01779,126.83553
10/8/1951,39.00512,125.7716
10/8/1951,39.00512,125.7716
10/8/1951,39.90272,127.52601
10/8/1951,38.69008,125.75939
10/8/1951,39.90272,127.52601
10/8/1951,38.69008,125.75939
10/8/1951,39.25658,126.19534
10/8/1951,39.25658,126.19534
10/8/1951,38.83831,127.43301
10/9/1951,39.59447,125.60865
10/9/1951,39.59447,125.60865
10/9/1951,38.43723,125.7841
10/9/1951,38.72927,125.62288
10/9/1951,38.85156,125.78867
10/9/1951,38.43723,125.7841
10/9/1951,39.61247,125.60933
10/9/1951,39.61247,125.60933
10/9/1951,38.79264,127.38796
10/9/1951,39.90287,127.53771
10/9/1951,38.79264,127.38796
10/9/1951,38.48018,126.52373
10/9/1951,38.41365,127.3506
10/9/1951,38.48018,126.52373
10/9/1951,38.41365,127.3506
10/9/1951,39.90287,127.53771
10/9/1951,38.43723,125.7841
10/10/1951,38.42931,126.26202
10/10/1951,38.05121,125.72383
10/10/1951,38.72496,125.40419
10/10/1951,39.00512,125.7716
10/10/1951,38.42931,126.26202
10/10/1951,38.05121,125.72383
10/10/1951,39.00346,125.84081
10/10/1951,39.00512,125.7716
10/10/1951,39.00346,125.84081
10/10/1951,39.59447,125.60865
10/10/1951,38.42904,126.25058
10/10/1951,38.79755,125.78656
10/10/1951,38.41895,125.79485
10/10/1951,38.42904,126.25058
10/10/1951,38.79755,125.78656
10/10/1951,38.42904,126.25058
10/10/1951,38.79755,125.78656
10/10/1951,38.41895,125.79485
10/10/1951,38.41895,125.79485
10/10/1951,38.33973,127.9816
10/10/1951,38.4048,127.36226
10/10/1951,38.40496,127.37371
10/10/1951,38.38373,127.86649
10/11/1951,38.93411,127.93854
10/11/1951,38.73827,125.62321
10/11/1951,38.93411,127.93854
10/11/1951,38.73827,125.62321
10/11/1951,39.19684,125.66334
10/11/1951,39.19684,125.66334
10/11/1951,39.41542,125.93877
10/11/1951,38.20918,126.9555
10/11/1951,38.10679,126.77588
10/11/1951,38.25744,127.14843
10/11/1951,38.09757,126.76476
10/11/1951,39.59447,125.60865
10/11/1951,38.37567,127.96965
10/11/1951,38.20918,126.9555
10/11/1951,38.10679,126.77588
10/11/1951,38.25744,127.14843
10/11/1951,38.09757,126.76476
10/11/1951,39.27806,127.30733
10/11/1951,38.61833,127.89726
10/11/1951,38.42931,126.26202
10/11/1951,39.41542,125.93877
10/11/1951,39.59447,125.60865
10/11/1951,38.4623,125.86528
10/11/1951,38.43723,125.7841
10/11/1951,38.48695,126.86742
10/11/1951,39.34008,127.23622
10/11/1951,39.52375,125.54784
10/12/1951,39.90287,127.53771
10/12/1951,39.90287,127.53771
10/12/1951,39.33897,126.25006
10/12/1951,39.41542,125.93877
10/12/1951,39.41542,125.93877
10/12/1951,39.33897,126.25006
10/13/1951,39.74955,125.90625
10/13/1951,39.74955,125.90625
10/13/1951,38.32525,126.89504
10/13/1951,38.34733,127.1347
10/13/1951,38.3062,126.83842
10/13/1951,38.15331,126.85435
10/13/1951,38.12371,126.71833
10/13/1951,38.33467,126.91765
10/13/1951,38.27101,126.88518
10/13/1951,38.40778,127.59124
10/13/1951,39.88471,127.5264
10/14/1951,39.74955,125.90625
10/14/1951,39.74955,125.90625
10/14/1951,39.63973,125.5987
10/14/1951,38.78061,126.67452
10/14/1951,38.78061,126.67452
10/14/1951,38.78061,126.67452
10/14/1951,38.78061,126.67452
10/14/1951,38.24066,127.22883
10/14/1951,38.3406,127.28361
10/14/1951,39.63973,125.5987
10/15/1951,39.55881,126.03191
10/15/1951,38.73827,125.62321
10/15/1951,38.52721,127.79541
10/15/1951,38.41119,127.91187
10/15/1951,38.32119,127.92466
10/15/1951,38.36686,127.99266
10/15/1951,38.37472,127.86663
10/15/1951,38.16396,127.55029
10/15/1951,39.08481,127.69349
10/15/1951,38.53806,127.99028
10/15/1951,38.41988,127.87738
10/15/1951,38.52721,127.79541
10/15/1951,38.17355,126.97932
10/15/1951,38.17315,126.9565
10/15/1951,38.42266,127.3504
10/15/1951,38.20817,126.89842
10/15/1951,38.21758,126.92099
10/15/1951,38.56406,127.16354
10/15/1951,38.25406,127.5485
10/15/1951,38.09349,127.68853
10/16/1951,39.43283,125.96273
10/16/1951,39.43283,125.96273
10/16/1951,39.43283,125.96273
10/16/1951,38.73827,125.62321
10/16/1951,39.48619,125.61622
10/16/1951,39.43283,125.96273
10/16/1951,39.43283,125.96273
10/16/1951,38.73827,125.62321
10/16/1951,39.48619,125.61622
10/16/1951,39.61247,125.60933
10/16/1951,39.61247,125.60933
10/16/1951,39.68371,125.21558
10/16/1951,39.59447,125.60865
10/16/1951,39.74984,125.89459
10/16/1951,39.59447,125.60865
10/16/1951,39.68371,125.21558
10/16/1951,39.74984,125.89459
10/16/1951,38.12629,126.85514
10/16/1951,38.00879,126.83579
10/16/1951,38.48335,127.18852
10/16/1951,38.42747,127.07536
10/16/1951,38.74883,127.481
10/16/1951,38.57495,128.09308
10/16/1951,38.40218,127.91201
10/16/1951,38.48475,128.08275
10/16/1951,38.28482,127.1706
10/16/1951,38.22365,127.29779
10/16/1951,38.18371,127.04754
10/16/1951,38.14573,126.93445
10/16/1951,38.74597,126.31899
10/16/1951,38.48251,127.83055
10/16/1951,38.47958,127.56692
10/16/1951,38.2563,127.74275
10/16/1951,38.3285,127.75294
10/17/1951,39.15357,126.03745
10/17/1951,38.40009,127.70591
10/17/1951,38.38142,127.649
10/17/1951,38.54319,127.61155
10/17/1951,38.71451,127.61975
10/17/1951,38.36461,127.08847
10/17/1951,38.12326,126.69553
10/17/1951,38.25237,126.85144
10/17/1951,38.22639,126.90932
10/18/1951,38.72927,125.62288
10/18/1951,39.00195,127.54489
10/18/1951,39.90272,127.52601
10/18/1951,38.43723,125.7841
10/18/1951,39.00195,127.54489
10/18/1951,39.90272,127.52601
10/18/1951,38.72927,125.62288
10/18/1951,39.15357,126.03745
10/18/1951,38.43723,125.7841
10/18/1951,38.41049,126.22838
10/18/1951,39.74955,125.90625
10/18/1951,38.41049,126.22838
10/18/1951,39.74955,125.90625
10/18/1951,38.40399,127.30502
10/18/1951,38.40399,127.30502
10/18/1951,38.55662,127.26701
10/18/1951,38.40382,127.29357
10/18/1951,38.30382,126.7127
10/18/1951,37.85462,126.78348
10/18/1951,38.2639,127.61689
10/18/1951,38.34443,127.56958
10/18/1951,38.78995,127.20381
10/18/1951,38.249,127.9143
10/18/1951,38.80004,128.0672
10/18/1951,38.79976,128.03266
10/18/1951,37.97937,127.99798
10/18/1951,38.43723,125.7841
10/19/1951,39.00512,125.7716
10/19/1951,39.00512,125.7716
10/19/1951,38.72496,125.40419
10/19/1951,38.72496,125.40419
10/19/1951,39.25658,126.19534
10/19/1951,39.25658,126.19534
10/19/1951,38.44368,127.57909
10/19/1951,38.42064,127.21299
10/19/1951,38.45685,127.22356
10/19/1951,38.56512,127.23237
10/19/1951,39.41542,125.93877
10/19/1951,39.33897,126.25006
10/19/1951,38.72496,125.40419
10/19/1951,38.72496,125.40419
10/19/1951,39.90287,127.53771
10/19/1951,38.85617,127.4211
10/19/1951,39.15419,126.8937
10/19/1951,38.50671,125.50011
10/19/1951,38.50078,125.76362
10/19/1951,38.73827,125.62321
10/19/1951,38.72496,125.40419
10/19/1951,39.41248,127.25762
10/19/1951,39.16275,127.43741
10/20/1951,39.01246,125.84117
10/20/1951,39.01246,125.84117
10/20/1951,39.69288,126.00881
10/20/1951,38.10914,128.60076
10/20/1951,38.56123,126.99146
10/20/1951,38.5397,126.36108
10/20/1951,37.99231,128.71528
10/20/1951,37.98867,128.03202
10/20/1951,37.96395,128.37387
10/20/1951,38.52239,127.39401
10/20/1951,38.43514,126.99496
10/20/1951,39.69288,126.00881
10/20/1951,40.00989,127.45341
10/20/1951,40.24344,128.3181
10/20/1951,40.44361,128.90567
10/20/1951,41.08105,128.2857
10/20/1951,41.20927,128.84493
10/20/1951,40.96568,129.33276
10/20/1951,39.89386,127.5379
10/20/1951,41.78294,129.8183
10/20/1951,39.83153,127.59765
10/21/1951,38.73827,125.62321
10/21/1951,38.73827,125.62321
10/21/1951,39.90272,127.52601
10/21/1951,39.90272,127.52601
10/21/1951,39.70485,125.89271
10/21/1951,38.25279,126.87428
10/21/1951,38.28777,126.8161
10/21/1951,38.6572,127.36802
10/21/1951,38.78061,126.67452
10/21/1951,38.78061,126.67452
10/21/1951,39.70485,125.89271
10/21/1951,38.25279,126.87428
10/21/1951,38.28777,126.8161
10/21/1951,39.34797,126.24971
10/21/1951,39.24814,126.21885
10/21/1951,39.69556,125.90398
10/21/1951,39.41572,125.92717
10/21/1951,39.59473,125.59702
10/21/1951,39.69272,125.21587
10/21/1951,39.79716,124.91556
10/21/1951,41.40791,126.52346
10/21/1951,39.01467,125.74888
10/22/1951,39.21257,126.64875
10/22/1951,39.21257,126.64875
10/22/1951,39.90287,127.53771
10/22/1951,39.80279,125.55811
10/22/1951,39.80279,125.55811
10/22/1951,39.63973,125.5987
10/22/1951,39.65564,126.3801
10/22/1951,38.65704,127.35653
10/22/1951,38.22915,127.73179
10/22/1951,38.13063,127.79055
10/22/1951,38.18555,127.16166
10/22/1951,37.83017,127.52276
10/22/1951,39.43049,127.25718
10/22/1951,39.21257,126.64875
10/22/1951,39.21257,126.64875
10/22/1951,39.63973,125.5987
10/22/1951,39.65564,126.3801
10/22/1951,38.65704,127.35653
10/22/1951,38.37635,126.3098
10/22/1951,38.34464,125.49453
10/22/1951,38.78039,126.66301
10/22/1951,39.14497,126.88241
10/22/1951,38.86518,127.4209
10/22/1951,39.54723,127.23098
10/22/1951,38.86518,127.4209
10/22/1951,38.49178,125.76327
10/22/1951,38.74753,125.61204
10/22/1951,38.72496,125.40419
10/22/1951,39.14489,127.44938
10/22/1951,39.14489,127.44938
10/23/1951,39.92703,125.21171
10/23/1951,37.67231,126.67555
10/23/1951,36.78516,125.9136
10/23/1951,39.40759,125.89199
10/23/1951,38.73827,125.62321
10/23/1951,39.40759,125.89199
10/23/1951,39.21257,126.64875
10/23/1951,38.73827,125.62321
10/23/1951,39.92703,125.21171
10/16/1951,39.43283,125.96273
10/28/1951,39.82238,127.58615
10/31/1951,40.95918,126.59972
10/23/1951,39.92703,125.21171
10/23/1951,39.21257,126.64875
10/23/1951,39.70485,125.89271
10/23/1951,39.90287,127.53771
10/23/1951,39.21257,126.64875
10/23/1951,39.70485,125.89271
10/23/1951,39.90287,127.53771
10/23/1951,38.03298,126.68697
10/23/1951,38.21354,126.70411
10/23/1951,38.44449,127.64782
10/23/1951,38.2442,125.10262
10/23/1951,39.14497,126.88241
10/23/1951,38.49178,125.76327
10/23/1951,38.74753,125.61204
10/23/1951,38.03373,125.70039
10/23/1951,38.72496,125.40419
10/23/1951,39.14489,127.44938
10/24/1951,39.01246,125.84117
10/24/1951,39.01246,125.84117
10/24/1951,39.82267,127.60951
10/24/1951,39.82267,127.60951
10/24/1951,39.43283,125.96273
10/24/1951,39.43283,125.96273
10/24/1951,39.42413,125.95075
10/24/1951,39.68685,125.89196
10/24/1951,38.41859,126.59455
10/24/1951,38.50695,126.51135
10/24/1951,38.22577,126.87507
10/24/1951,38.38355,127.14521
10/24/1951,38.30337,126.68984
10/24/1951,38.38426,127.19099
10/24/1951,38.4577,127.28084
10/24/1951,38.40819,127.62559
10/24/1951,39.42413,125.95075
10/24/1951,39.68685,125.89196
10/24/1951,38.6534,126.62119
10/24/1951,40.03549,128.20296
10/24/1951,40.17163,128.36579
10/24/1951,34.50205,129.6209
10/24/1951,40.96568,129.33276
10/24/1951,40.65969,129.20111
10/24/1951,39.89386,127.5379
10/24/1951,41.78294,129.8183
10/24/1951,39.83153,127.59765
10/24/1951,38.4623,125.86528
10/25/1951,38.73827,125.62321
10/25/1951,37.9495,125.83385
10/25/1951,39.92703,125.21171
10/25/1951,38.73827,125.62321
10/25/1951,37.9495,125.83385
10/25/1951,39.92703,125.21171
10/25/1951,38.79885,126.68544
10/25/1951,38.79885,126.68544
10/25/1951,38.79885,126.68544
10/25/1951,38.47886,127.50961
10/25/1951,38.04641,127.51842
10/25/1951,38.66401,127.96553
10/25/1951,38.97631,127.66085
10/25/1951,38.34343,127.48951
10/25/1951,38.52207,127.37107
10/25/1951,38.47766,127.41793
10/25/1951,38.2442,125.10262
10/25/1951,38.34464,125.49453
10/25/1951,38.39617,125.61079
10/25/1951,39.14497,126.88241
10/25/1951,39.43032,127.24556
10/25/1951,38.03373,125.70039
10/25/1951,38.72496,125.40419
10/25/1951,39.14489,127.44938
10/26/1951,38.72496,125.40419
10/26/1951,39.90333,125.49167
10/26/1951,39.92703,125.21171
10/26/1951,39.90333,125.49167
10/26/1951,38.72496,125.40419
10/26/1951,39.92703,125.21171
10/26/1951,38.08921,126.79922
10/26/1951,38.42099,127.23589
10/26/1951,38.23478,126.87481
10/26/1951,38.38355,127.14521
10/26/1951,38.31317,128.03916
10/26/1951,39.5861,125.95761
10/26/1951,39.33897,126.25006
10/26/1951,38.37368,127.76362
10/26/1951,38.33138,128.0618
10/26/1951,38.35842,128.06145
10/26/1951,38.36145,127.48913
10/26/1951,38.31317,128.03916
10/26/1951,38.37368,127.76362
10/26/1951,38.23478,126.87481
10/26/1951,38.38355,127.14521
10/26/1951,38.08921,126.79922
10/26/1951,38.42099,127.23589
10/26/1951,38.33138,128.0618
10/26/1951,38.35842,128.06145
10/26/1951,39.5861,125.95761
10/26/1951,39.33897,126.25006
10/26/1951,38.36145,127.48913
10/26/1951,39.14574,126.08406
10/26/1951,38.88919,126.27903
10/26/1951,39.72126,125.57843
10/26/1951,39.69556,125.90398
10/26/1951,40.19477,125.74899
10/26/1951,40.15933,126.27592
10/26/1951,39.41572,125.92717
10/26/1951,39.59473,125.59702
10/26/1951,40.95918,126.59972
10/26/1951,39.01467,125.74888
10/27/1951,39.74955,125.90625
10/27/1951,39.74955,125.90625
10/27/1951,38.43935,127.25836
10/27/1951,40.53406,127.58311
10/27/1951,39.61247,125.60933
10/27/1951,39.63973,125.5987
10/27/1951,39.14347,125.19854
10/27/1951,39.14347,125.19854
10/27/1951,38.48523,127.31458
10/27/1951,38.41365,127.3506
10/27/1951,38.57964,127.64529
10/27/1951,38.48066,127.65861
10/27/1951,38.4623,125.86528
10/27/1951,39.63973,125.5987
10/27/1951,38.43273,126.03281
10/27/1951,38.4623,125.86528
10/27/1951,38.33343,126.84905
10/27/1951,38.05156,128.0084
10/27/1951,38.42798,127.7856
10/28/1951,38.72496,125.40419
10/28/1951,38.72496,125.40419
10/28/1951,38.41049,126.22838
10/28/1951,38.4195,126.22803
10/28/1951,38.41895,125.79485
10/28/1951,38.79728,125.79806
10/28/1951,39.82267,127.60951
10/28/1951,38.79728,125.79806
10/28/1951,38.41895,125.79485
10/28/1951,38.4195,126.22803
10/28/1951,38.21955,127.03516
10/28/1951,39.82238,127.58615
10/28/1951,38.52709,127.78394
10/28/1951,40.52541,125.46736
10/28/1951,38.2442,125.10262
10/28/1951,39.14497,126.88241
10/28/1951,40.17163,128.36579
10/28/1951,40.24344,128.3181
10/28/1951,40.96568,129.33276
10/28/1951,41.57712,129.59978
10/28/1951,38.49178,125.76327
10/28/1951,38.74753,125.61204
10/28/1951,40.65969,129.20111
10/28/1951,38.03373,125.70039
10/28/1951,39.89386,127.5379
10/28/1951,41.78294,129.8183
10/28/1951,38.72496,125.40419
10/28/1951,39.14489,127.44938
10/28/1951,39.83153,127.59765
10/29/1951,39.91803,125.21142
10/29/1951,39.91803,125.21142
10/29/1951,39.9896,125.23715
10/29/1951,39.91803,125.21142
10/29/1951,39.91803,125.21142
10/29/1951,39.9896,125.23715
10/29/1951,39.33897,126.25006
10/29/1951,39.63973,125.5987
10/29/1951,38.35944,127.34039
10/29/1951,38.35878,127.29463
10/29/1951,38.38547,127.2711
10/29/1951,38.38614,127.31688
10/29/1951,38.08942,126.81061
10/29/1951,38.35227,126.89426
10/29/1951,39.33897,126.25006
10/29/1951,39.63973,125.5987
10/29/1951,39.24814,126.21885
10/29/1951,39.69556,125.90398
10/29/1951,40.15933,126.27592
10/29/1951,40.17163,128.36579
10/29/1951,40.24344,128.3181
10/29/1951,40.65969,129.20111
10/29/1951,40.96568,129.33276
10/29/1951,41.57712,129.59978
10/29/1951,39.41572,125.92717
10/29/1951,39.59473,125.59702
10/29/1951,40.59299,125.24533
10/29/1951,39.79716,124.91556
10/29/1951,40.95918,126.59972
10/29/1951,39.89386,127.5379
10/29/1951,41.78294,129.8183
10/29/1951,39.83153,127.59765
10/29/1951,39.01467,125.74888
10/30/1951,38.72927,125.62288
10/30/1951,39.92725,125.20002
10/30/1951,40.51436,125.93904
10/30/1951,38.72927,125.62288
10/30/1951,39.92725,125.20002
10/30/1951,40.51436,125.93904
10/30/1951,39.63973,125.5987
10/30/1951,39.68685,125.89196
10/30/1951,39.48771,125.93018
10/30/1951,39.68685,125.89196
10/30/1951,39.63973,125.5987
10/30/1951,38.48429,128.02543
10/30/1951,38.48429,128.02543
10/30/1951,38.48273,127.85347
10/30/1951,38.38547,127.2711
10/30/1951,38.52123,128.13964
10/30/1951,38.39133,127.72896
10/30/1951,38.55858,127.40468
10/30/1951,38.39807,127.53417
10/30/1951,38.4944,127.32583
10/30/1951,38.56314,127.10618
10/30/1951,38.54513,127.10665
10/30/1951,38.3192,127.06679
10/30/1951,39.83153,127.59765
10/30/1951,40.24344,128.3181
10/30/1951,40.12701,128.44837
10/30/1951,40.96568,129.33276
10/30/1951,41.71175,129.68517
10/30/1951,40.65969,129.20111
10/30/1951,39.89386,127.5379
10/30/1951,41.78294,129.8183
10/31/1951,39.91803,125.21142
10/31/1951,39.91803,125.21142
10/31/1951,38.39642,127.40825
10/31/1951,38.39642,127.40825
10/31/1951,38.39642,127.40825
10/31/1951,38.79015,127.96371
10/31/1951,38.39642,127.40825
10/31/1951,38.39291,127.16787
10/31/1951,38.39291,127.16787
10/31/1951,38.48284,127.86494
10/31/1951,38.43874,127.96875
10/31/1951,38.39291,127.16787
10/31/1951,38.39291,127.16787
10/31/1951,38.39291,127.16787
10/31/1951,39.75061,127.61096
10/31/1951,39.01467,125.74888
10/31/1951,39.24814,126.21885
10/31/1951,39.34797,126.24971
10/31/1951,39.41572,125.92717
10/31/1951,39.59473,125.59702
10/31/1951,39.69272,125.21587
10/31/1951,39.79716,124.91556
10/31/1951,40.21671,124.57478
10/31/1951,39.90333,125.49167
10/31/1951,38.21448,127.28658
10/31/1951,38.3706,127.50039
10/31/1951,38.24932,127.20577
10/31/1951,38.23113,127.19479
10/31/1951,38.26733,127.20532
10/31/1951,38.24949,127.21719
10/31/1951,38.39821,127.54562
11/1/1951,39.82267,127.60951
11/1/1951,39.89433,125.49135
11/1/1951,39.52375,125.54784
11/1/1951,39.82267,127.60951
11/1/1951,39.89433,125.49135
11/1/1951,39.52375,125.54784
11/1/1951,38.14862,127.10553
11/1/1951,38.60665,127.01316
11/1/1951,38.33975,127.22642
11/1/1951,38.81333,127.59481
11/1/1951,38.47213,127.05125
11/1/1951,38.49155,126.63799
11/1/1951,40.24344,128.3181
11/1/1951,40.96568,129.33276
11/1/1951,41.57712,129.59978
11/1/1951,40.65969,129.20111
11/1/1951,39.89386,127.5379
11/1/1951,41.78294,129.8183
11/1/1951,39.83153,127.59765
11/1/1951,40.44361,128.90567
10/30/1951,39.74955,125.90625
10/30/1951,39.74955,125.90625
11/2/1951,39.14457,126.03783
11/2/1951,39.14457,126.03783
11/2/1951,39.61247,125.60933
11/2/1951,39.61247,125.60933
11/2/1951,39.61247,125.60933
11/2/1951,39.61247,125.60933
11/2/1951,38.1888,128.29201
11/2/1951,38.33165,128.09612
11/2/1951,38.42822,127.12116
11/2/1951,38.44623,127.80822
11/2/1951,38.79728,125.79806
11/2/1951,38.41049,126.22838
11/2/1951,38.41049,126.22838
11/2/1951,38.42822,127.12116
11/2/1951,38.79728,125.79806
11/2/1951,38.28694,128.14242
11/2/1951,38.73827,125.62321
11/2/1951,38.41049,126.22838
11/2/1951,38.50688,127.58931
11/2/1951,38.50632,127.54345
11/2/1951,38.37368,127.76362
11/2/1951,38.35566,127.76392
11/2/1951,39.24814,126.21885
11/2/1951,38.82609,125.30393
11/2/1951,39.81512,125.80388
11/2/1951,39.72126,125.57843
11/2/1951,40.15933,126.27592
11/2/1951,39.41572,125.92717
11/2/1951,39.59473,125.59702
11/2/1951,39.69272,125.21587
11/2/1951,39.79716,124.91556
11/2/1951,39.59473,125.59702
11/3/1951,39.34008,127.23622
11/3/1951,39.34008,127.23622
11/3/1951,39.93603,125.212
11/3/1951,39.93603,125.212
11/3/1951,39.94572,124.62708
11/3/1951,39.34008,127.23622
11/3/1951,39.34008,127.23622
11/3/1951,39.93603,125.212
11/3/1951,39.93603,125.212
11/3/1951,39.94572,124.62708
11/3/1951,39.25658,126.19534
11/3/1951,38.38391,127.1681
11/3/1951,38.38391,127.1681
11/3/1951,38.38391,127.1681
11/3/1951,38.38391,127.1681
11/3/1951,38.45452,127.73932
11/3/1951,38.15725,127.08249
11/3/1951,38.1248,126.77533
11/3/1951,38.41266,127.28191
11/4/1951,39.91803,125.21142
11/4/1951,39.82267,127.60951
11/4/1951,39.68371,125.21558
11/4/1951,39.91803,125.21142
11/4/1951,39.82267,127.60951
11/4/1951,39.68371,125.21558
11/4/1951,39.91803,125.21142
11/4/1951,38.13591,126.88909
11/4/1951,38.12691,126.88935
11/4/1951,38.10889,126.88986
11/4/1951,38.15433,126.91138
11/4/1951,38.11911,126.95801
